Unique Key,CreatedDate,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32305263,12/31/15 23:42,1/1/16 7:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1279 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:42,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:27,04 BRONX,BRONX,1008298,243498,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83498836,-73.91309606,"(40.83498836390913, -73.91309606358962)"
32308120,12/31/15 23:42,1/1/16 3:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3540 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,EAST GUN HILL ROAD,EAST 212 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:42,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 3:02,07 BRONX,BRONX,1017708,260820,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88250137,-73.87900406,"(40.88250137283987, -73.87900406214986)"
32307391,12/31/15 23:42,1/1/16 1:53,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,603 WEST 140 STREET,WEST 140 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 7:42,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 1:53,09 MANHATTAN,MANHATTAN,997208,239285,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82344812,-73.9531809,"(40.82344812097671, -73.95318089727137)"
32305237,12/31/15 23:43,1/1/16 0:13,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11365,69-10C 188 STREET,188 STREET,BEND,186 LANE,,,ADDRESS,FRESH MEADOWS,,Precinct,Closed,1/1/16 7:43,The Police Department responded to the complaint and determined that police action was not necessary.,1/1/16 0:13,08 QUEENS,QUEENS,1044151,207058,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73480019,-73.78385687,"(40.73480019104651, -73.78385687303967)"
32306028,12/31/15 23:43,1/1/16 4:12,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473,537 UNDERHILL AVENUE,UNDERHILL AVENUE,LACOMBE AVENUE,RANDALL AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:43,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 4:12,09 BRONX,BRONX,1023302,236695,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81626249,-73.85891473,"(40.81626248750761, -73.85891473317568)"
32308819,12/31/15 23:43,1/1/16 7:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1279 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:43,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:27,04 BRONX,BRONX,1008298,243498,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83498836,-73.91309606,"(40.83498836390913, -73.91309606358962)"
32308715,12/31/15 23:44,1/1/16 1:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,10 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,BROADWAY,SUMPTER STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 7:44,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 1:35,16 BROOKLYN,BROOKLYN,1009542,187647,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6816883,-73.90881065,"(40.681688300099374, -73.90881064630867)"
32308932,12/31/15 23:44,1/1/16 4:59,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,89 AVENUE C,AVENUE C,EAST 6 STREET,EAST 7 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 7:44,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 4:59,03 MANHATTAN,MANHATTAN,989999,202887,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72355279,-73.97925918,"(40.7235527894789, -73.97925917973421)"
32310240,12/31/15 23:44,1/1/16 7:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1279 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:44,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:27,04 BRONX,BRONX,1008298,243498,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83498836,-73.91309606,"(40.83498836390913, -73.91309606358962)"
32308089,12/31/15 23:44,1/1/16 10:09,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,108 EAST CLARKE PLACE,EAST CLARKE PLACE,WALTON AVENUE,GRAND CONCOURSE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:44,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 10:09,04 BRONX,BRONX,1007223,244441,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83757949,-73.91697763,"(40.83757948662042, -73.91697763394693)"
32306714,12/31/15 23:44,1/1/16 1:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,824 CROWN STREET,CROWN STREET,UTICA AVENUE,FORD STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 7:44,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 1:54,09 BROOKLYN,BROOKLYN,1003608,181619,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66515777,-73.93022276,"(40.665157765706425, -73.93022276184784)"
32310273,12/31/15 23:44,1/1/16 0:36,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11217,622 DEGRAW STREET,DEGRAW STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 7:44,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 0:36,06 BROOKLYN,BROOKLYN,988846,186711,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67915413,-73.98342993,"(40.679154133157326, -73.98342992763081)"
32308122,12/31/15 23:46,1/1/16 0:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,856 WYCKOFF AVENUE,WYCKOFF AVENUE,CORNELIA STREET,JEFFERSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 7:46,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 0:20,04 BROOKLYN,BROOKLYN,1009801,193488,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69771975,-73.90785468,"(40.69771974838633, -73.9078546793288)"
32307281,12/31/15 23:47,1/1/16 4:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1035 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:47,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 4:30,09 BRONX,BRONX,1018197,239789,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82477573,-73.87734216,"(40.82477572866116, -73.87734216435173)"
32306612,12/31/15 23:48,1/1/16 2:17,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10461,1701 PILGRIM AVENUE,PILGRIM AVENUE,ROBERTS AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:48,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 2:18,10 BRONX,BRONX,1030293,247376,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84554504,-73.83358472,"(40.845545043640215, -73.83358471831198)"
32305194,12/31/15 23:50,1/1/16 6:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11379,63-21 83 PLACE,83 PLACE,63 AVENUE,PENELOPE AVENUE,,,ADDRESS,MIDDLE VILLAGE,,Precinct,Closed,1/1/16 7:50,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 6:41,05 QUEENS,QUEENS,1019813,202555,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72257191,-73.87170026,"(40.72257191408727, -73.87170026232229)"
32307351,12/31/15 23:50,1/1/16 0:24,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11366,77-33 164 STREET,164 STREET,77 ROAD,78 AVENUE,,,ADDRESS,FRESH MEADOWS,,Precinct,Closed,1/1/16 7:50,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,1/1/16 0:24,08 QUEENS,QUEENS,1038380,202925,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72349335,-73.80471377,"(40.723493345742746, -73.8047137729906)"
32306014,12/31/15 23:50,1/1/16 6:06,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10028,308 EAST 81 STREET,EAST 81 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 7:50,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 6:06,08 MANHATTAN,MANHATTAN,997100,221430,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77444118,-73.95360528,"(40.77444117930629, -73.9536052848822)"
32309626,12/31/15 23:51,1/1/16 7:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1279 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:51,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:27,04 BRONX,BRONX,1008298,243498,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83498836,-73.91309606,"(40.83498836390913, -73.91309606358962)"
32305308,12/31/15 23:51,1/1/16 10:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1575 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST 172 STREET,EAST MT EDEN AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:51,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 10:00,04 BRONX,BRONX,1008008,246638,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84360753,-73.91413293,"(40.84360753150737, -73.91413293304896)"
32306563,12/31/15 23:51,1/1/16 1:43,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,121 WYTHE AVENUE,WYTHE AVENUE,NORTH 9 STREET,NORTH 8 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 7:51,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 1:43,01 BROOKLYN,BROOKLYN,995442,201690,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7202621,-73.95962432,"(40.72026210212275, -73.95962431639276)"
32307946,12/31/15 23:51,1/1/16 1:30,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10471,6211 BROADWAY,BROADWAY,WEST 251 STREET,WEST 252 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:51,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 1:30,08 BRONX,BRONX,1012781,265876,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.89639579,-73.89680027,"(40.896395792492356, -73.89680027435357)"
32306690,12/31/15 23:52,1/1/16 1:46,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,1325 UNION STREET,UNION STREET,NOSTRAND AVENUE,NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 7:52,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 1:46,09 BROOKLYN,BROOKLYN,998549,182955,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6688344,-73.94845544,"(40.66883440348891, -73.94845543554169)"
32306027,12/31/15 23:52,1/1/16 7:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1279 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:52,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:26,04 BRONX,BRONX,1008298,243498,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83498836,-73.91309606,"(40.83498836390913, -73.91309606358962)"
32309627,12/31/15 23:53,1/1/16 7:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1279 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 7:53,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:26,04 BRONX,BRONX,1008298,243498,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83498836,-73.91309606,"(40.83498836390913, -73.91309606358962)"
32305264,12/31/15 23:55,1/1/16 6:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11416,106-09 95 AVENUE,95 AVENUE,106 STREET,107 STREET,,,ADDRESS,OZONE PARK,,Precinct,Closed,1/1/16 7:55,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 6:00,09 QUEENS,QUEENS,1029037,190581,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68966427,-73.83850278,"(40.68966427375357, -73.83850277971572)"
32306002,12/31/15 23:56,1/1/16 7:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10301,1000 CLOVE ROAD,CLOVE ROAD,BARD AVENUE,GREENWAY DRIVE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,1/1/16 7:56,The Police Department responded to the complaint and determined that police action was not necessary.,1/1/16 7:54,01 STATEN ISLAND,STATEN ISLAND,953745,165405,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62062247,-74.10988402,"(40.62062246757604, -74.10988401532107)"
32305946,12/31/15 23:57,1/1/16 2:00,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10302,27 WASHINGTON PLACE,WASHINGTON PLACE,ANDERSON AVENUE,ALBION PLACE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,1/1/16 7:57,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 2:00,01 STATEN ISLAND,STATEN ISLAND,947603,169880,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63288211,-74.13203277,"(40.632882111675336, -74.13203277313289)"
32309493,12/31/15 23:59,1/1/16 1:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,286 SOUTH STREET,SOUTH STREET,CLINTON STREET,F D R DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 7:59,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 1:51,03 MANHATTAN,MANHATTAN,987973,198123,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71047784,-73.98657107,"(40.7104778366638, -73.98657106854841)"
32306007,12/31/15 23:59,1/1/16 2:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10302,27 WASHINGTON PLACE,WASHINGTON PLACE,ANDERSON AVENUE,ALBION PLACE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,1/1/16 7:59,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 2:00,01 STATEN ISLAND,STATEN ISLAND,947603,169880,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63288211,-74.13203277,"(40.632882111675336, -74.13203277313289)"
32310363,12/31/15 23:59,1/1/16 0:55,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,71 VERMILYEA AVENUE,VERMILYEA AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 7:59,The Police Department responded and upon arrival those responsible for the condition were gone.,1/1/16 0:55,12 MANHATTAN,MANHATTAN,1005409,254678,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86568154,-73.92350096,"(40.86568153633767, -73.92350095571744)"
